SL,Data set,Encode Time,Encode Memory,,Decode Time(ms),Decode Memory(Mb)
2401,http://www.alyssaalps.com/,768.06283,93.24585,,4657.776594,11.886739
2402,http://www.michelleangelo44dd.com,647.1951008,93.245985,,4700.811625,11.886937
2403,http://www.helenaantonaccio.com/,182.8987598,93.245952,,4341.859818,11.886803
2404,http://www.billiondownloadwoman.com/,167.2472954,121.393259,,5969.42687,16.569387
2405,http://www.alleybaggett.net/,109.8480225,93.245108,,4309.84807,11.886803
2406,http://www.lisaboyle.com,108.3061695,93.245304,,4617.98954,11.886697
2407,http://www.apluscelebrity.com/gisele_bundchen/,148.9861012,128.701802,,6657.057524,16.569395
2408,http://www.lucindaburman.com,107.6741219,93.245308,,4599.508524,11.886739
2409,http://www.dariancaine.com/portfolio/,151.3257027,128.702505,,5942.337036,16.569323
2410,http://lacasta.iespana.es/,107.5680256,93.245746,,4109.083176,11.886739
2411,http://geocities.com/valjean_pl/,108.7598801,93.246016,,4633.106232,11.886859
2412,http://www.apluscelebrity.com/nikki_cox/,163.7396812,128.703578,,6239.854813,16.569643
2413,http://www.apluscelebrity.com/cindy_crawford/,147.3097801,128.702441,,6245.549917,16.569506
2414,http://www.kmmod.com/ccrawford/,260.5974674,93.245951,,4370.268822,11.886867
2415,http://didieric.free.fr/,682.6581955,93.245848,,4250.799417,11.886859
2416,http://www.famousbabes.com/angie/angie.htm,710.0491524,128.703676,,6249.845028,16.569466
2417,http://www.laughingstar.com/angie_everhart/,141.876936,128.702587,,6542.225599,16.569451
2418,http://groups.yahoo.com/group/angieeverhart/,159.8763466,128.702608,,5972.032309,16.569267
2419,http://www.eropics.com/aaron/index.htm,156.9406986,128.702698,,6606.426001,16.569387
2420,http://www.annamariegoddard.com/,111.5391254,93.245752,,4685.34565,11.887066
2421,http://www.gracegrimes.com/,98.98853302,93.245815,,4315.433741,11.887138
2422,http://www.taimie.com/,105.9398651,93.246061,,4652.604103,11.887042
2423,http://www.juliaann.com/,107.4082851,93.245681,,4721.171618,11.886739
2424,http://www.kaylakleevage.com/,111.8004322,93.24978,,4319.490433,11.886739
2425,http://www.apluscelebrity.com/heidi_klum/,154.2241573,128.702373,,5891.562462,16.569323
2426,http://www.dedelind.com/,103.7683487,93.245944,,4685.487747,11.886817
2427,http://www.clubmandylynn.com/,104.2816639,93.245819,,4690.576792,11.887094
2428,http://web.comhem.se/ccr/al/,269.2267895,87.936375,,4594.564915,11.886919
2429,http://www.grrl.com/betty.html,616.8363094,93.245342,,4712.921381,11.886823
2430,http://www.bettiepage.com/,681.0238361,93.245338,,4306.339502,11.886817
2431,http://planetbettie.com,154.2201042,93.245303,,4648.051977,11.886803
2432,http://home.att.net/~mc-kiernan/bpage/bettie_p.htm,153.4690857,128.702006,,6554.22616,16.569387
2433,http://n.webring.com/hub?ring=bettie,154.0071964,128.70355,,6550.434113,16.569331
2434,http://thebettiepage.com,107.2175503,93.245744,,4259.044409,11.886859
2435,http://bettieville.com/bp/,100.0151634,93.24601,,4381.119967,11.886867
2436,http://www.flexiblekitty.com/bettie/,151.4155865,128.702368,,6663.831472,16.569275
2437,http://www.geocities.com/mbraun@ameritech.net/bettiepage.html,158.5679054,128.702657,,5868.928194,16.569814
2438,http://www.ivannarichman.com/,101.9189358,93.245949,,4305.303335,11.886803
2439,http://www.bobbieroxxs.com/,107.5367928,93.245815,,4339.825153,11.886931
2440,http://www.aimeesweet.com/,105.1189899,93.245946,,4688.200951,11.886867
2441,http://www.puckerup.com/,113.4696007,93.245745,,4311.858177,11.886739
2442,http://www.comixplanet.com/screwin-crew/comix-strip/index.html,292.9463387,128.702594,,6258.223057,16.569395
2443,http://www.dirtyfantasies.com,630.1937103,93.245853,,4625.684738,11.886795
2444,http://adult-porn-sites.net/shemale-comics/,774.4045258,128.703653,,6596.699953,16.569635
2445,http://www.comixage.com/p-adult/,104.1560173,93.245889,,4223.900318,11.886859
2446,http://www.gaysexcomics.com,107.4934006,93.245947,,4431.741476,11.886867
2447,http://www.merrytoon.com/icomics/,102.8203964,93.245763,,4801.296473,11.886681
2448,http://www.gregboone.com/,103.358984,93.245945,,4654.599667,11.886795
2449,http://bwcomics.com,112.1327877,93.245735,,4617.776871,11.886803
2450,http://cartoonhotties.com/,103.1095982,93.245749,,4244.599581,11.887329
2451,http://www.comixplanet.com/king-arthur/comix-strip/,164.904356,128.702583,,6279.608011,16.569523
2452,http://www.pinup-art.net/main.html,116.8878078,87.936117,,4665.344,11.886859
2453,http://toongals.net/warning.html,101.0835171,93.245312,,4164.484262,11.886867
2454,http://www.thosedirtycomics.com/,106.9462299,93.24506,,4418.938398,11.886803
2455,http://www.sexcomics.ws/,104.2611599,93.245105,,4644.750595,11.886867
2456,http://www.3dsdr.com/index.html,101.5405655,93.245119,,4618.855715,11.886683
2457,http://www.detectivetoons.com/,106.9514751,93.245629,,4279.855013,11.887386
2458,http://www.minigirl.info/,481.7643166,93.245785,,4393.766403,11.887153
2459,http://adultartlist.com/x/e/uac/netverifier.htm,928.8201332,128.702675,,6544.264555,16.569459
2460,http://www.geocities.com/jerrytoonproductions/,279.0763378,128.702674,,6619.024277,16.569331
2461,http://www.geocities.com/triplezeroplatoon/,152.7159214,128.703075,,5986.785412,16.569267
2462,http://purplepussy.net/,105.9882641,93.245847,,5195.628166,11.886923
2463,http://www.mrbang.net/,108.538866,93.246125,,4335.743189,11.887298
2464,http://www.somethingpositive.net/,111.5698814,93.245953,,4398.877382,11.886803
2465,http://www.demian5.com/,102.2875309,93.245743,,4309.3822,11.886857
2466,http://www.wronghand.com/,103.2876968,93.245945,,4344.357014,11.886875
2467,http://www.xxxfunnies.com/,100.3201008,93.245749,,4685.094118,11.886739
2468,http://www.zoomgraphics.com/comics/,157.0038795,128.702599,,6221.838474,16.569474
2469,http://members.tripod.com/~beatlebub/,165.0276184,128.702697,,6594.917297,16.569307
2470,http://www.funs.co.uk/comic/index.html,172.7194786,128.702634,,6653.805017,16.569459
2471,http://www.flameboycomics.com/,252.3379326,93.247562,,4602.690458,11.886944
2472,http://www.savvieandlacey.com/,626.0294914,93.246836,,4072.72768,11.886683
2473,http://www.starshipmoonhawk.com/,713.3281231,93.245984,,4315.496922,11.886859
2474,http://www.zombiecommandos.com/,121.0465431,93.245823,,4048.619032,11.886811
2475,http://www.mastasia.com/,108.5727215,93.245976,,4264.436483,11.886867
2476,http://pr0ncrest.comicgenesis.com/,99.10488129,87.936192,,4666.857719,11.887051
2477,http://www.ghastlycomic.com/,113.5625839,93.245433,,4760.789633,11.887073
2478,http://wereworld.comicgenesis.com/,102.8604507,93.245125,,4726.476669,11.886803
2479,http://blottostreet.comicgenesis.com/,160.9294415,128.701793,,5994.397879,16.569209
2480,http://finaldraft.comicgenesis.com/,145.539999,128.701991,,6509.199381,16.569395
2481,http://fivecomix.comicgenesis.com/,101.985693,93.245762,,4396.089554,11.886859
2482,http://kitnkayboodle.comicgenesis.com/,153.3153057,128.702434,,5941.509008,16.569466
2483,http://psc.comicgenesis.com/,101.1545658,93.245948,,4440.719604,11.886929
2484,http://squidship.comicgenesis.com/,111.0994816,93.245765,,4696.933508,11.88737
2485,http://venusenvy.comicgenesis.com/,103.669405,93.246018,,4667.371273,11.887038
2486,http://www.jastusa.com/webcomic/index.php,549.8530865,128.703483,,6637.67004,16.569401
2487,http://www.ronsbrain.com/comics/,669.431448,93.245984,,4295.34936,11.886803
2488,http://www.mollithelolli.com/,431.5373898,93.245981,,4112.080097,11.886923
2489,http://3d-gay-cartoons.com,107.7826023,93.246074,,4730.019808,11.886681
2490,http://www.gaysexcomics.com/gay_porn_comics/,158.1413746,128.70244,,5883.456945,16.569474
2491,http://www.gaysexcomics.com/gay_comics/,147.4807262,128.702435,,6680.015564,16.569704
2492,http://www.pitbull-x.com,103.5795212,93.24588,,4726.877928,11.886803
2493,http://www.pronquest.com/,101.8769741,93.245875,,4676.203489,11.886873
2494,http://yafgc.shipsinker.com/,107.534647,93.245948,,4689.51726,11.886867
2495,http://www.pepsaga.com/,97.71251678,93.245743,,4393.480539,11.886873
2496,http://www.marilith.com/,100.8756161,93.245944,,4280.263186,11.887226
2497,http://www.portcalluranus.com/,95.07894516,93.246357,,4085.438013,11.886809
2498,http://www.menegea3.net/,112.9841805,93.24588,,4705.538511,11.886753
2499,http://www.angryclown.com/,120.0361252,93.246005,,4379.386425,11.886867
2500,http://www.comicstash.com/,105.3218842,87.93624,,4093.962431,11.887121
2501,http://www.lustytoons.com/,208.1587315,93.249171,,4241.096497,11.886995
2502,http://www.superheroinecentral.com,605.3612232,93.245346,,4354.608059,11.886987
2503,http://orgymania.net/,662.4083519,93.246339,,4720.716715,11.886795
2504,http://www.foxybrawlers.com,216.8426514,93.245659,,4703.229427,11.886803
2505,http://www.geocities.com/c_says/,113.6648655,93.245569,,4722.98336,11.886739
2506,http://pages.prodigy.net/lsmachan/,100.0540257,93.245954,,4753.360271,11.886739
2507,http://www.tayyarozkan.com/,101.8364429,93.245751,,4765.848875,11.886739
2508,http://www.cyberamber.com/,110.3384495,93.245946,,4763.405561,11.886995
2509,http://www.belierpress.com/,97.37753868,93.245751,,5031.284809,11.886745
2510,http://www.horrorseek.com/home/horror/sycowalt,156.1934948,128.70261,,5978.42288,16.569387
2511,http://heroines.ifrance.com/heroines/,155.4038525,128.702697,,5979.41947,16.569429
2512,http://www.lcdcomic.com,111.9463444,93.245743,,4420.647383,11.886811
2513,http://www.trueporncomic.com,103.2192707,93.246012,,4415.714025,11.887138
2514,http://www.blacklacestudios.com,105.2250862,93.246079,,4342.025042,11.886747
2515,http://www.persiancaesar.com/opticalnoisedigitalzoom.htm,154.5503139,128.702588,,6027.961731,16.569331
2516,http://www.lustomic.com,183.3512783,93.245943,,4697.767019,11.886859
2517,http://www.dgcomicart.com/,636.9359493,93.246856,,4693.197012,11.8871
2518,http://pander.comicgenesis.com/,658.0147743,93.245983,,4647.838593,11.886803
2519,http://perso.orange.fr/pat2001/,211.8091583,93.246047,,4341.016531,11.886923
2520,http://ssl.eroscomix.com/,98.32692146,93.245811,,4350.013494,11.887034
2521,http://www.enchantae.com,103.0573845,93.245944,,4775.366068,11.886795
2522,http://www.flameboycomics.co.uk/html/frontportal.html,154.4837952,128.702879,,6634.717226,16.569323
2523,http://www.packedpanties.com,110.9471321,93.24562,,4673.012972,11.886887
2524,http://www.peterbernard.com/gdf/,104.4704914,87.936188,,4733.860731,11.88695
2525,http://www.rickthewolf.com/,101.8149853,93.245111,,4730.911016,11.886745
2526,http://ascomix.narod.ru/,112.1623516,93.245304,,4745.379448,11.886803
2527,http://www.pornocchio.com/free-sexsites/alltoossex/,147.3424435,128.702127,,6261.171818,16.569874
2528,http://www.mrsatanism.com/,112.3697758,93.245306,,4463.114023,11.887185
2529,http://www.dirty-cartoonpictures.com/,148.1053829,128.850377,,6235.940695,16.56977
2530,http://www.comixplanet.com/xxxcomix/comix/,161.3340378,128.70231,,6322.465897,16.569209
2531,http://frenchcomix.laluciole.net,379.9962997,93.247752,,4329.349518,11.887034
2532,http://www.hentaiperversion.com,629.8732758,93.245855,,4429.507494,11.887008
2533,http://www.happyhentai.com,582.0584297,93.245978,,4319.300175,11.886803
2534,http://www.comixxxhq.com,116.8386936,93.246008,,4096.799135,11.886747
2535,http://www.comicsarena.com/list/index.html,147.3987103,128.702702,,6528.872252,16.569331
2536,http://www.hugemusclecomix.com,104.0050983,93.24575,,4662.282467,11.886803
2537,http://lunchboxin.comicgenesis.com/,152.2781849,128.702631,,6649.958134,16.569322
2538,http://i-ecc.com/,111.7515564,93.246879,,4300.486326,11.886931
2539,http://koshe-art.info/,98.98757935,93.245869,,4732.865334,11.886817
2540,http://sinfulcomicsclub.thumblogger.com/,154.1078091,128.702892,,6281.655073,16.569722
2541,http://www.gaysexcomics.com/free_gay_comics/,161.5846157,128.70264,,6477.195024,16.569331
2542,http://famouscomics.thumblogger.com/,169.0022945,128.702432,,6649.405718,16.569459
2543,http://www.freesexycomics.com/,112.3912334,93.24575,,4763.840675,11.886859
2544,http://freesinfulcomics.thumblogger.com/,154.8137665,128.702636,,6577.910185,16.569273
2545,http://cartoonpornguide.com,613.3625507,93.245851,,4626.722813,11.886875
2546,http://www.comicshouse.com/,703.6886215,93.246985,,4675.077438,11.887304
2547,http://darkest.wildbdsmart.com/,282.9957008,93.245983,,4567.042589,11.886867
2548,http://www.sinfulcomicsite.com/,99.12514687,87.936186,,4665.863752,11.887009
2549,http://cartoondicks.thumblogger.com/,157.3734283,128.702024,,6599.37501,16.569451
2550,http://celebshentai.thumblogger.com/,157.3643684,128.702312,,6637.774467,16.569515
2551,http://www.gaysexcomics.com/gay-cartoon-comics/,148.74506,128.702003,,6672.647476,16.570018
2552,http://squickism.com,114.9017811,93.2451,,4677.938938,11.886867
2553,http://www.smuttytoons.com,117.7210808,93.246074,,4279.479742,11.886923
2554,http://www.sexytoon.com,106.5654755,93.245807,,4362.442732,11.886987
2555,http://www.crazyart.com/,105.2200794,93.245944,,4437.405825,11.88717
2556,http://www.carnalart.com/,103.2445431,93.245747,,4585.005045,11.887242
2557,http://www.comixxxarchive.com/,104.367733,93.245757,,4687.505245,11.886795
2558,http://www.eadultcomics.com,100.7356644,93.245751,,4621.108532,11.887194
2559,http://www.adultcomicsworld.com,132.1771145,93.245695,,4647.285461,11.886867
2560,http://www.adultcomicsclub.com,639.4369602,93.24579,,4645.577669,11.887362
2561,http://www.crossdresscomics.com/,688.2586479,93.245984,,4449.623108,11.887194
2562,http://onlinesuperheroes.com,249.5577335,93.24598,,4428.666353,11.886931
2563,http://www.toonguys.com,113.2867336,93.246455,,4724.303484,11.886859
2564,http://www.eroscomix.com/,97.93543816,93.245747,,4409.3256,11.886739
2565,http://jbart.chez-alice.fr/,103.5323143,93.245947,,4355.125189,11.887122
2566,http://sir0tter.com/,102.3488045,93.245737,,4398.489714,11.886739
2567,http://www.eurosexcomics.com,102.0374298,93.245948,,4386.897326,11.887264
2568,http://www.findhentai.com,108.4954739,93.245747,,4699.787617,11.886803
2569,http://www.comicsoid.com,105.3023338,93.245944,,4718.32633,11.886859
2570,http://www.comixxxpedia.com/,112.051487,93.246073,,4720.901012,11.886867
2571,http://gayfactory.org/links/gay-hentai-porn.html,162.3351574,128.702521,,5911.403418,16.569451
2572,http://demicomix.com/,117.2368526,87.936432,,4314.165831,11.886681
2573,http://www.arqangel.com/,118.6869144,93.245104,,4182.840586,11.887322
2574,http://www.leisuretown.com/,99.86996651,93.245307,,4508.066893,11.886867
2575,http://www.druuna.net/,349.9302864,93.245726,,4676.758528,11.886803
2576,http://www.supermegatopia.com/,629.4746399,93.245342,,4647.465706,11.886867
2577,http://www.claws-and-paws.com/furry/,670.2167988,128.702344,,6601.657391,16.569387
2578,http://www.stripeymaney.com/,95.33929825,93.245881,,4646.901846,11.887314
2579,http://us.vclart.net/vcl/,103.8234234,93.245747,,4639.525175,11.887041
2580,http://www.foxxfire.com/,109.1792583,93.250005,,4710.044861,11.88708
2581,http://groups.yahoo.com/group/adultfurries/,151.1545181,128.702375,,5963.941097,16.569834
2582,http://www.dazereader.com/plushyfurry.htm,147.393465,128.702637,,5894.306421,16.569906
2583,http://yiffutopia.homestead.com/yiff_u.html,147.9125023,128.702639,,6573.760033,16.569715
2584,http://www.macrophile.com/~doug/,107.1283817,93.245752,,4254.704475,11.886803
2585,http://membres.lycos.fr/fafnir/,111.1130714,93.246087,,4126.949787,11.886793
2586,http://www.bdrak.com/,104.3167114,93.248892,,4725.220919,11.88725
2587,http://www.cuteybunny.com/,99.75337982,93.245946,,4671.07296,11.886683
2588,http://caliban.metalandmagic.com/,110.7840538,93.245763,,4721.686602,11.886803
2589,http://darksilver.wereanimal.net/,117.2943115,93.248928,,4624.674797,11.886795
2590,http://www.furnation.com/dharken/,489.4652367,93.246775,,4608.101606,11.886683
2591,http://www.rogminotaur.com/,719.5014954,93.245979,,4400.353909,11.886745
2592,http://www.bluefurry.com/,384.062767,93.245977,,4339.442492,11.886913
2593,http://rogminotaur.wereanimal.net/,111.5615368,93.246082,,4232.471228,11.886803
2594,http://www.vixine.com/,110.1002693,93.245805,,4683.090925,11.886931
2595,http://www.ayame.furtopia.org/,113.1601334,93.24595,,4320.196867,11.886739
2596,http://yiffy.net/,111.5670204,87.936222,,4120.5163,11.886859
2597,http://narzil.tfcentral.com/,107.1288586,93.245308,,4237.912416,11.88713
2598,http://www.furry-furry.com/,110.3515625,93.245431,,4695.032597,11.886867
2599,http://www.blackwolfe.net/,104.074955,93.245306,,4987.014532,11.886811
2600,http://www.atomicpanda.com/,107.3565483,93.245111,,4384.185076,11.886803
2601,http://sumarra.reddra.com/,113.6641502,93.245914,,4272.687435,11.88725
2602,http://furs4you.info/,104.8052311,93.249188,,4284.511328,11.886859
2603,http://www.transinfinity.com/,109.7536087,93.245755,,4289.766073,11.886817
2604,http://www.chiseledrocks.com/,103.0054092,93.250076,,4395.371675,11.886859
2605,http://ainoyume.com/,108.50811,93.245737,,4674.069166,11.886923
2606,http://www.neofur.furtopia.org/,478.7352085,93.245791,,4371.036291,11.886761
2607,http://members.lycos.co.uk/tcpolecat/,879.2486191,128.702607,,6394.334555,16.569331
2608,http://www.alteredmindvisions.com/,284.011364,93.245986,,4351.394415,11.886803
2609,http://www.geocities.com/slimbobo/,102.9546261,93.246082,,4157.025099,11.886739
